filename,syllable,tone
jyutping-wong/giu3.wav,giu,3
jyutping-wong/giu4.wav,giu,4
jyutping-wong/giu5.wav,giu,5
jyutping-wong/giu6.wav,giu,6
jyutping-wong/giu7.wav,giu,7
jyutping-wong/go1.wav,go,1
jyutping-wong/go2.wav,go,2
jyutping-wong/go3.wav,go,3
jyutping-wong/go4.wav,go,4
jyutping-wong/go5.wav,go,5
jyutping-wong/go6.wav,go,6
jyutping-wong/go7.wav,go,7
jyutping-wong/goe1.wav,goe,1
jyutping-wong/goe2.wav,goe,2
jyutping-wong/goe3.wav,goe,3
jyutping-wong/goe4.wav,goe,4
jyutping-wong/goe5.wav,goe,5
jyutping-wong/goe6.wav,goe,6
jyutping-wong/goe7.wav,goe,7
jyutping-wong/goei1.wav,goei,1
jyutping-wong/goei2.wav,goei,2
jyutping-wong/goei3.wav,goei,3
jyutping-wong/goei4.wav,goei,4
jyutping-wong/goei5.wav,goei,5
jyutping-wong/goei6.wav,goei,6
jyutping-wong/goei7.wav,goei,7
jyutping-wong/goek1.wav,goek,1
jyutping-wong/goek2.wav,goek,2
jyutping-wong/goek3.wav,goek,3
jyutping-wong/goek4.wav,goek,4
jyutping-wong/goek5.wav,goek,5
jyutping-wong/goek6.wav,goek,6
jyutping-wong/goek7.wav,goek,7
jyutping-wong/goeng1.wav,goeng,1
jyutping-wong/goeng2.wav,goeng,2
jyutping-wong/goeng3.wav,goeng,3
jyutping-wong/goeng4.wav,goeng,4
jyutping-wong/goeng5.wav,goeng,5
jyutping-wong/goeng6.wav,goeng,6
jyutping-wong/goeng7.wav,goeng,7
jyutping-wong/goi1.wav,goi,1
jyutping-wong/goi2.wav,goi,2
jyutping-wong/goi3.wav,goi,3
jyutping-wong/goi4.wav,goi,4
jyutping-wong/goi5.wav,goi,5
jyutping-wong/goi6.wav,goi,6
jyutping-wong/goi7.wav,goi,7
jyutping-wong/gok1.wav,gok,1
jyutping-wong/gok2.wav,gok,2
jyutping-wong/gok3.wav,gok,3
jyutping-wong/gok4.wav,gok,4
jyutping-wong/gok5.wav,gok,5
jyutping-wong/gok6.wav,gok,6
jyutping-wong/gok7.wav,gok,7
jyutping-wong/gon1.wav,gon,1
jyutping-wong/gon2.wav,gon,2
jyutping-wong/gon3.wav,gon,3
jyutping-wong/gon4.wav,gon,4
jyutping-wong/gon5.wav,gon,5
jyutping-wong/gon6.wav,gon,6
jyutping-wong/gon7.wav,gon,7
jyutping-wong/gong1.wav,gong,1
jyutping-wong/gong2.wav,gong,2
jyutping-wong/gong3.wav,gong,3
jyutping-wong/gong4.wav,gong,4
jyutping-wong/gong5.wav,gong,5
jyutping-wong/gong6.wav,gong,6
jyutping-wong/gong7.wav,gong,7
jyutping-wong/got1.wav,got,1
jyutping-wong/got2.wav,got,2
jyutping-wong/got3.wav,got,3
jyutping-wong/got4.wav,got,4
jyutping-wong/got5.wav,got,5
jyutping-wong/got6.wav,got,6
jyutping-wong/got7.wav,got,7
jyutping-wong/gou1.wav,gou,1
jyutping-wong/gou2.wav,gou,2
jyutping-wong/gou3.wav,gou,3
jyutping-wong/gou4.wav,gou,4
jyutping-wong/gou5.wav,gou,5
jyutping-wong/gou6.wav,gou,6
jyutping-wong/gou7.wav,gou,7
jyutping-wong/gu1.wav,gu,1
jyutping-wong/gu2.wav,gu,2
jyutping-wong/gu3.wav,gu,3
jyutping-wong/gu4.wav,gu,4
jyutping-wong/gu5.wav,gu,5
jyutping-wong/gu6.wav,gu,6
jyutping-wong/gu7.wav,gu,7
jyutping-wong/gui1.wav,gui,1
jyutping-wong/gui2.wav,gui,2
jyutping-wong/gui3.wav,gui,3
jyutping-wong/gui4.wav,gui,4
jyutping-wong/gui5.wav,gui,5
jyutping-wong/gui6.wav,gui,6
jyutping-wong/gui7.wav,gui,7
jyutping-wong/guk1.wav,guk,1
jyutping-wong/guk2.wav,guk,2
jyutping-wong/guk3.wav,guk,3
jyutping-wong/guk4.wav,guk,4
jyutping-wong/guk5.wav,guk,5
jyutping-wong/guk6.wav,guk,6
jyutping-wong/guk7.wav,guk,7
jyutping-wong/gun1.wav,gun,1
jyutping-wong/gun2.wav,gun,2
jyutping-wong/gun3.wav,gun,3
jyutping-wong/gun4.wav,gun,4
jyutping-wong/gun5.wav,gun,5
jyutping-wong/gun6.wav,gun,6
jyutping-wong/gun7.wav,gun,7
jyutping-wong/gung1.wav,gung,1
jyutping-wong/gung2.wav,gung,2
jyutping-wong/gung3.wav,gung,3
jyutping-wong/gung4.wav,gung,4
jyutping-wong/gung5.wav,gung,5
jyutping-wong/gung6.wav,gung,6
jyutping-wong/gung7.wav,gung,7
jyutping-wong/gut1.wav,gut,1
jyutping-wong/gut2.wav,gut,2
jyutping-wong/gut3.wav,gut,3
jyutping-wong/gut4.wav,gut,4
jyutping-wong/gut5.wav,gut,5
jyutping-wong/gut6.wav,gut,6
jyutping-wong/gut7.wav,gut,7
jyutping-wong/gwaa1.wav,gwaa,1
jyutping-wong/gwaa2.wav,gwaa,2
jyutping-wong/gwaa3.wav,gwaa,3
jyutping-wong/gwaa4.wav,gwaa,4
jyutping-wong/gwaa5.wav,gwaa,5
jyutping-wong/gwaa6.wav,gwaa,6
jyutping-wong/gwaa7.wav,gwaa,7
jyutping-wong/gwaai1.wav,gwaai,1
jyutping-wong/gwaai2.wav,gwaai,2
jyutping-wong/gwaai3.wav,gwaai,3
jyutping-wong/gwaai4.wav,gwaai,4
jyutping-wong/gwaai5.wav,gwaai,5
jyutping-wong/gwaai6.wav,gwaai,6
jyutping-wong/gwaai7.wav,gwaai,7
jyutping-wong/gwaak1.wav,gwaak,1
jyutping-wong/gwaak2.wav,gwaak,2
jyutping-wong/gwaak3.wav,gwaak,3
jyutping-wong/gwaak4.wav,gwaak,4
jyutping-wong/gwaak5.wav,gwaak,5
jyutping-wong/gwaak6.wav,gwaak,6
jyutping-wong/gwaak7.wav,gwaak,7
jyutping-wong/gwaan1.wav,gwaan,1
jyutping-wong/gwaan2.wav,gwaan,2
jyutping-wong/gwaan3.wav,gwaan,3
jyutping-wong/gwaan4.wav,gwaan,4
jyutping-wong/gwaan5.wav,gwaan,5
jyutping-wong/gwaan6.wav,gwaan,6
jyutping-wong/gwaan7.wav,gwaan,7
jyutping-wong/gwaang1.wav,gwaang,1
jyutping-wong/gwaang2.wav,gwaang,2
jyutping-wong/gwaang3.wav,gwaang,3
jyutping-wong/gwaang4.wav,gwaang,4
jyutping-wong/gwaang5.wav,gwaang,5
jyutping-wong/gwaang6.wav,gwaang,6
jyutping-wong/gwaang7.wav,gwaang,7
jyutping-wong/gwaat1.wav,gwaat,1
jyutping-wong/gwaat2.wav,gwaat,2
jyutping-wong/gwaat3.wav,gwaat,3
jyutping-wong/gwaat4.wav,gwaat,4
jyutping-wong/gwaat5.wav,gwaat,5
jyutping-wong/gwaat6.wav,gwaat,6
jyutping-wong/gwaat7.wav,gwaat,7
jyutping-wong/gwai1.wav,gwai,1
jyutping-wong/gwai2.wav,gwai,2
jyutping-wong/gwai3.wav,gwai,3
jyutping-wong/gwai4.wav,gwai,4
jyutping-wong/gwai5.wav,gwai,5
jyutping-wong/gwai6.wav,gwai,6
jyutping-wong/gwai7.wav,gwai,7
jyutping-wong/gwan1.wav,gwan,1
jyutping-wong/gwan2.wav,gwan,2
jyutping-wong/gwan3.wav,gwan,3
jyutping-wong/gwan4.wav,gwan,4
jyutping-wong/gwan5.wav,gwan,5
jyutping-wong/gwan6.wav,gwan,6
jyutping-wong/gwan7.wav,gwan,7
jyutping-wong/gwang1.wav,gwang,1
jyutping-wong/gwang2.wav,gwang,2
jyutping-wong/gwang3.wav,gwang,3
jyutping-wong/gwang4.wav,gwang,4
jyutping-wong/gwang5.wav,gwang,5
jyutping-wong/gwang6.wav,gwang,6
jyutping-wong/gwang7.wav,gwang,7
jyutping-wong/gwat1.wav,gwat,1
jyutping-wong/gwat2.wav,gwat,2
jyutping-wong/gwat3.wav,gwat,3
jyutping-wong/gwat4.wav,gwat,4
jyutping-wong/gwat5.wav,gwat,5
jyutping-wong/gwat6.wav,gwat,6
jyutping-wong/gwat7.wav,gwat,7
jyutping-wong/gwe1.wav,gwe,1
jyutping-wong/gwe2.wav,gwe,2
jyutping-wong/gwe3.wav,gwe,3
jyutping-wong/gwe4.wav,gwe,4
jyutping-wong/gwe5.wav,gwe,5
jyutping-wong/gwe6.wav,gwe,6
jyutping-wong/gwe7.wav,gwe,7
jyutping-wong/gwi1.wav,gwi,1
jyutping-wong/gwi2.wav,gwi,2
jyutping-wong/gwi3.wav,gwi,3
jyutping-wong/gwi4.wav,gwi,4
jyutping-wong/gwi5.wav,gwi,5
jyutping-wong/gwi6.wav,gwi,6
jyutping-wong/gwi7.wav,gwi,7
jyutping-wong/gwik1.wav,gwik,1
jyutping-wong/gwik2.wav,gwik,2
jyutping-wong/gwik3.wav,gwik,3
jyutping-wong/gwik4.wav,gwik,4
jyutping-wong/gwik5.wav,gwik,5
jyutping-wong/gwik6.wav,gwik,6
jyutping-wong/gwik7.wav,gwik,7
jyutping-wong/gwing1.wav,gwing,1
jyutping-wong/gwing2.wav,gwing,2
jyutping-wong/gwing3.wav,gwing,3
jyutping-wong/gwing4.wav,gwing,4
jyutping-wong/gwing5.wav,gwing,5
jyutping-wong/gwing6.wav,gwing,6
jyutping-wong/gwing7.wav,gwing,7
jyutping-wong/gwit1.wav,gwit,1
jyutping-wong/gwit2.wav,gwit,2
jyutping-wong/gwit3.wav,gwit,3
jyutping-wong/gwit4.wav,gwit,4
jyutping-wong/gwit5.wav,gwit,5
jyutping-wong/gwit6.wav,gwit,6
jyutping-wong/gwit7.wav,gwit,7
jyutping-wong/gwo1.wav,gwo,1
jyutping-wong/gwo2.wav,gwo,2
jyutping-wong/gwo3.wav,gwo,3
jyutping-wong/gwo4.wav,gwo,4
jyutping-wong/gwo5.wav,gwo,5
jyutping-wong/gwo6.wav,gwo,6
jyutping-wong/gwo7.wav,gwo,7
jyutping-wong/gwok1.wav,gwok,1
jyutping-wong/gwok2.wav,gwok,2
jyutping-wong/gwok3.wav,gwok,3
jyutping-wong/gwok4.wav,gwok,4
jyutping-wong/gwok5.wav,gwok,5
jyutping-wong/gwok6.wav,gwok,6
jyutping-wong/gwok7.wav,gwok,7
jyutping-wong/gwong1.wav,gwong,1
jyutping-wong/gwong2.wav,gwong,2
jyutping-wong/gwong3.wav,gwong,3
jyutping-wong/gwong4.wav,gwong,4
jyutping-wong/gwong5.wav,gwong,5
jyutping-wong/gwong6.wav,gwong,6
jyutping-wong/gwong7.wav,gwong,7
jyutping-wong/gwun1.wav,gwun,1
jyutping-wong/gwun2.wav,gwun,2
jyutping-wong/gwun3.wav,gwun,3
jyutping-wong/gwun4.wav,gwun,4
jyutping-wong/gwun5.wav,gwun,5
jyutping-wong/gwun6.wav,gwun,6
jyutping-wong/gwun7.wav,gwun,7
jyutping-wong/gyun1.wav,gyun,1
jyutping-wong/gyun2.wav,gyun,2
jyutping-wong/gyun3.wav,gyun,3
jyutping-wong/gyun4.wav,gyun,4
jyutping-wong/gyun5.wav,gyun,5
jyutping-wong/gyun6.wav,gyun,6
jyutping-wong/gyun7.wav,gyun,7
jyutping-wong/gyut1.wav,gyut,1
jyutping-wong/gyut2.wav,gyut,2
jyutping-wong/gyut3.wav,gyut,3
jyutping-wong/gyut4.wav,gyut,4
jyutping-wong/gyut5.wav,gyut,5
jyutping-wong/gyut6.wav,gyut,6
jyutping-wong/gyut7.wav,gyut,7
jyutping-wong/haa1.wav,haa,1
jyutping-wong/haa2.wav,haa,2
jyutping-wong/haa3.wav,haa,3
jyutping-wong/haa4.wav,haa,4
jyutping-wong/haa5.wav,haa,5
jyutping-wong/haa6.wav,haa,6
jyutping-wong/haa7.wav,haa,7
jyutping-wong/haai1.wav,haai,1
jyutping-wong/haai2.wav,haai,2
jyutping-wong/haai3.wav,haai,3
jyutping-wong/haai4.wav,haai,4
jyutping-wong/haai5.wav,haai,5
jyutping-wong/haai6.wav,haai,6
jyutping-wong/haai7.wav,haai,7
jyutping-wong/haak1.wav,haak,1
jyutping-wong/haak2.wav,haak,2
jyutping-wong/haak3.wav,haak,3
jyutping-wong/haak4.wav,haak,4
jyutping-wong/haak5.wav,haak,5
jyutping-wong/haak6.wav,haak,6
jyutping-wong/haak7.wav,haak,7
jyutping-wong/haam1.wav,haam,1
jyutping-wong/haam2.wav,haam,2
jyutping-wong/haam3.wav,haam,3
jyutping-wong/haam4.wav,haam,4
jyutping-wong/haam5.wav,haam,5
jyutping-wong/haam6.wav,haam,6
jyutping-wong/haam7.wav,haam,7
jyutping-wong/haan1.wav,haan,1
jyutping-wong/haan2.wav,haan,2
jyutping-wong/haan3.wav,haan,3
jyutping-wong/haan4.wav,haan,4
jyutping-wong/haan5.wav,haan,5
jyutping-wong/haan6.wav,haan,6
jyutping-wong/haan7.wav,haan,7
jyutping-wong/haang1.wav,haang,1
jyutping-wong/haang2.wav,haang,2
jyutping-wong/haang3.wav,haang,3
jyutping-wong/haang4.wav,haang,4
jyutping-wong/haang5.wav,haang,5
jyutping-wong/haang6.wav,haang,6
jyutping-wong/haang7.wav,haang,7
jyutping-wong/haap1.wav,haap,1
jyutping-wong/haap2.wav,haap,2
jyutping-wong/haap3.wav,haap,3
jyutping-wong/haap4.wav,haap,4
jyutping-wong/haap5.wav,haap,5
jyutping-wong/haap6.wav,haap,6
jyutping-wong/haap7.wav,haap,7
jyutping-wong/haat1.wav,haat,1
jyutping-wong/haat2.wav,haat,2
jyutping-wong/haat3.wav,haat,3
jyutping-wong/haat4.wav,haat,4
jyutping-wong/haat5.wav,haat,5
jyutping-wong/haat6.wav,haat,6
jyutping-wong/haat7.wav,haat,7
jyutping-wong/haau1.wav,haau,1
jyutping-wong/haau2.wav,haau,2
jyutping-wong/haau3.wav,haau,3
jyutping-wong/haau4.wav,haau,4
jyutping-wong/haau5.wav,haau,5
jyutping-wong/haau6.wav,haau,6
jyutping-wong/haau7.wav,haau,7
jyutping-wong/hai1.wav,hai,1
jyutping-wong/hai2.wav,hai,2
jyutping-wong/hai3.wav,hai,3
jyutping-wong/hai4.wav,hai,4
jyutping-wong/hai5.wav,hai,5
jyutping-wong/hai6.wav,hai,6
jyutping-wong/hai7.wav,hai,7
jyutping-wong/hak1.wav,hak,1
jyutping-wong/hak2.wav,hak,2
jyutping-wong/hak3.wav,hak,3
jyutping-wong/hak4.wav,hak,4
jyutping-wong/hak5.wav,hak,5
jyutping-wong/hak6.wav,hak,6
jyutping-wong/hak7.wav,hak,7
jyutping-wong/ham1.wav,ham,1
jyutping-wong/ham2.wav,ham,2
jyutping-wong/ham3.wav,ham,3
jyutping-wong/ham4.wav,ham,4
jyutping-wong/ham5.wav,ham,5
jyutping-wong/ham6.wav,ham,6
jyutping-wong/ham7.wav,ham,7
jyutping-wong/han1.wav,han,1
jyutping-wong/han2.wav,han,2
jyutping-wong/han3.wav,han,3
jyutping-wong/han4.wav,han,4
jyutping-wong/han5.wav,han,5
jyutping-wong/han6.wav,han,6
jyutping-wong/han7.wav,han,7
jyutping-wong/hang1.wav,hang,1
jyutping-wong/hang2.wav,hang,2
jyutping-wong/hang3.wav,hang,3
jyutping-wong/hang4.wav,hang,4
jyutping-wong/hang5.wav,hang,5
jyutping-wong/hang6.wav,hang,6
jyutping-wong/hang7.wav,hang,7
jyutping-wong/hao1.wav,hao,1
jyutping-wong/hao2.wav,hao,2
jyutping-wong/hao3.wav,hao,3
jyutping-wong/hao4.wav,hao,4
jyutping-wong/hao5.wav,hao,5
jyutping-wong/hao6.wav,hao,6
jyutping-wong/hao7.wav,hao,7
jyutping-wong/hap1.wav,hap,1
jyutping-wong/hap2.wav,hap,2
jyutping-wong/hap3.wav,hap,3
jyutping-wong/hap4.wav,hap,4
jyutping-wong/hap5.wav,hap,5
jyutping-wong/hap6.wav,hap,6
jyutping-wong/hap7.wav,hap,7
jyutping-wong/hat1.wav,hat,1
jyutping-wong/hat2.wav,hat,2
jyutping-wong/hat3.wav,hat,3
jyutping-wong/hat4.wav,hat,4
jyutping-wong/hat5.wav,hat,5
jyutping-wong/hat6.wav,hat,6
jyutping-wong/hat7.wav,hat,7
jyutping-wong/hau1.wav,hau,1
jyutping-wong/hau2.wav,hau,2
jyutping-wong/hau3.wav,hau,3
jyutping-wong/hau4.wav,hau,4
jyutping-wong/hau5.wav,hau,5
jyutping-wong/hau6.wav,hau,6
jyutping-wong/hau7.wav,hau,7
jyutping-wong/he1.wav,he,1
jyutping-wong/he2.wav,he,2
jyutping-wong/he3.wav,he,3
jyutping-wong/he4.wav,he,4
jyutping-wong/he5.wav,he,5
jyutping-wong/he6.wav,he,6
jyutping-wong/he7.wav,he,7
jyutping-wong/hei1.wav,hei,1
jyutping-wong/hei2.wav,hei,2
jyutping-wong/hei3.wav,hei,3
jyutping-wong/hei4.wav,hei,4
jyutping-wong/hei5.wav,hei,5
jyutping-wong/hei6.wav,hei,6
jyutping-wong/hei7.wav,hei,7
jyutping-wong/hek1.wav,hek,1
jyutping-wong/hek2.wav,hek,2
jyutping-wong/hek3.wav,hek,3
jyutping-wong/hek4.wav,hek,4
jyutping-wong/hek5.wav,hek,5
jyutping-wong/hek6.wav,hek,6
jyutping-wong/hek7.wav,hek,7
jyutping-wong/heng1.wav,heng,1
jyutping-wong/heng2.wav,heng,2
jyutping-wong/heng3.wav,heng,3
jyutping-wong/heng4.wav,heng,4
jyutping-wong/heng5.wav,heng,5
jyutping-wong/heng6.wav,heng,6
jyutping-wong/heng7.wav,heng,7
jyutping-wong/heoi1.wav,heoi,1
jyutping-wong/heoi2.wav,heoi,2
jyutping-wong/heoi3.wav,heoi,3
jyutping-wong/heoi4.wav,heoi,4
jyutping-wong/heoi5.wav,heoi,5
jyutping-wong/heoi6.wav,heoi,6
jyutping-wong/heoi7.wav,heoi,7
jyutping-wong/hi1.wav,hi,1
jyutping-wong/hi2.wav,hi,2
jyutping-wong/hi3.wav,hi,3
jyutping-wong/hi4.wav,hi,4
jyutping-wong/hi5.wav,hi,5
jyutping-wong/hi6.wav,hi,6
jyutping-wong/hi7.wav,hi,7
jyutping-wong/him1.wav,him,1
jyutping-wong/him2.wav,him,2
jyutping-wong/him3.wav,him,3
jyutping-wong/him4.wav,him,4
jyutping-wong/him5.wav,him,5
jyutping-wong/him6.wav,him,6
jyutping-wong/him7.wav,him,7
jyutping-wong/hin1.wav,hin,1
jyutping-wong/hin2.wav,hin,2
jyutping-wong/hin3.wav,hin,3
jyutping-wong/hin4.wav,hin,4
jyutping-wong/hin5.wav,hin,5
jyutping-wong/hin6.wav,hin,6
jyutping-wong/hin7.wav,hin,7
jyutping-wong/hing1.wav,hing,1
jyutping-wong/hing2.wav,hing,2
jyutping-wong/hing3.wav,hing,3
jyutping-wong/hing4.wav,hing,4
jyutping-wong/hing5.wav,hing,5
jyutping-wong/hing6.wav,hing,6
jyutping-wong/hing7.wav,hing,7
jyutping-wong/hip1.wav,hip,1
jyutping-wong/hip2.wav,hip,2
jyutping-wong/hip3.wav,hip,3
jyutping-wong/hip4.wav,hip,4
jyutping-wong/hip5.wav,hip,5
jyutping-wong/hip6.wav,hip,6
jyutping-wong/hip7.wav,hip,7
jyutping-wong/hit1.wav,hit,1
jyutping-wong/hit2.wav,hit,2
jyutping-wong/hit3.wav,hit,3
jyutping-wong/hit4.wav,hit,4
jyutping-wong/hit5.wav,hit,5
jyutping-wong/hit6.wav,hit,6
jyutping-wong/hit7.wav,hit,7
jyutping-wong/hiu1.wav,hiu,1
jyutping-wong/hiu2.wav,hiu,2
jyutping-wong/hiu3.wav,hiu,3
jyutping-wong/hiu4.wav,hiu,4
jyutping-wong/hiu5.wav,hiu,5
jyutping-wong/hiu6.wav,hiu,6
jyutping-wong/hiu7.wav,hiu,7
jyutping-wong/hm1.wav,hm,1
jyutping-wong/hm2.wav,hm,2
jyutping-wong/hm3.wav,hm,3
jyutping-wong/hm4.wav,hm,4
jyutping-wong/hm5.wav,hm,5
jyutping-wong/hm6.wav,hm,6
jyutping-wong/hm7.wav,hm,7
jyutping-wong/hng1.wav,hng,1
jyutping-wong/hng2.wav,hng,2
jyutping-wong/hng3.wav,hng,3
jyutping-wong/hng4.wav,hng,4
jyutping-wong/hng5.wav,hng,5
jyutping-wong/hng6.wav,hng,6
jyutping-wong/hng7.wav,hng,7
jyutping-wong/ho1.wav,ho,1
jyutping-wong/ho2.wav,ho,2
jyutping-wong/ho3.wav,ho,3
jyutping-wong/ho4.wav,ho,4
jyutping-wong/ho5.wav,ho,5
jyutping-wong/ho6.wav,ho,6
jyutping-wong/ho7.wav,ho,7
jyutping-wong/hoe1.wav,hoe,1
jyutping-wong/hoe2.wav,hoe,2
jyutping-wong/hoe3.wav,hoe,3
jyutping-wong/hoe4.wav,hoe,4
jyutping-wong/hoe5.wav,hoe,5
jyutping-wong/hoe6.wav,hoe,6
jyutping-wong/hoe7.wav,hoe,7
jyutping-wong/hoeng1.wav,hoeng,1
jyutping-wong/hoeng2.wav,hoeng,2
jyutping-wong/hoeng3.wav,hoeng,3
jyutping-wong/hoeng4.wav,hoeng,4
jyutping-wong/hoeng5.wav,hoeng,5
jyutping-wong/hoeng6.wav,hoeng,6
jyutping-wong/hoeng7.wav,hoeng,7
jyutping-wong/hoi1.wav,hoi,1
jyutping-wong/hoi2.wav,hoi,2
jyutping-wong/hoi3.wav,hoi,3
jyutping-wong/hoi4.wav,hoi,4
jyutping-wong/hoi5.wav,hoi,5
jyutping-wong/hoi6.wav,hoi,6
jyutping-wong/hoi7.wav,hoi,7
jyutping-wong/hok1.wav,hok,1
jyutping-wong/hok2.wav,hok,2
jyutping-wong/hok3.wav,hok,3
jyutping-wong/hok4.wav,hok,4
jyutping-wong/hok5.wav,hok,5
jyutping-wong/hok6.wav,hok,6
jyutping-wong/hok7.wav,hok,7
jyutping-wong/hon1.wav,hon,1
jyutping-wong/hon2.wav,hon,2
jyutping-wong/hon3.wav,hon,3
jyutping-wong/hon4.wav,hon,4
jyutping-wong/hon5.wav,hon,5
jyutping-wong/hon6.wav,hon,6
jyutping-wong/hon7.wav,hon,7
jyutping-wong/hong1.wav,hong,1
jyutping-wong/hong2.wav,hong,2
jyutping-wong/hong3.wav,hong,3
jyutping-wong/hong4.wav,hong,4
jyutping-wong/hong5.wav,hong,5
jyutping-wong/hong6.wav,hong,6
jyutping-wong/hong7.wav,hong,7
jyutping-wong/hot1.wav,hot,1
jyutping-wong/hot2.wav,hot,2
jyutping-wong/hot3.wav,hot,3
jyutping-wong/hot4.wav,hot,4
jyutping-wong/hot5.wav,hot,5
jyutping-wong/hot6.wav,hot,6
jyutping-wong/hot7.wav,hot,7
jyutping-wong/hou1.wav,hou,1
jyutping-wong/hou2.wav,hou,2
jyutping-wong/hou3.wav,hou,3
jyutping-wong/hou4.wav,hou,4
jyutping-wong/hou5.wav,hou,5
jyutping-wong/hou6.wav,hou,6
jyutping-wong/hou7.wav,hou,7
jyutping-wong/huk1.wav,huk,1
jyutping-wong/huk2.wav,huk,2
jyutping-wong/huk3.wav,huk,3
jyutping-wong/huk4.wav,huk,4
jyutping-wong/huk5.wav,huk,5
jyutping-wong/huk6.wav,huk,6
jyutping-wong/huk7.wav,huk,7
jyutping-wong/hung1.wav,hung,1
jyutping-wong/hung2.wav,hung,2
jyutping-wong/hung3.wav,hung,3
jyutping-wong/hung4.wav,hung,4
jyutping-wong/hung5.wav,hung,5
jyutping-wong/hung6.wav,hung,6
jyutping-wong/hung7.wav,hung,7
jyutping-wong/hyun1.wav,hyun,1
jyutping-wong/hyun2.wav,hyun,2
jyutping-wong/hyun3.wav,hyun,3
jyutping-wong/hyun4.wav,hyun,4
jyutping-wong/hyun5.wav,hyun,5
jyutping-wong/hyun6.wav,hyun,6
jyutping-wong/hyun7.wav,hyun,7
jyutping-wong/hyut1.wav,hyut,1
jyutping-wong/hyut2.wav,hyut,2
jyutping-wong/hyut3.wav,hyut,3
jyutping-wong/hyut4.wav,hyut,4
jyutping-wong/hyut5.wav,hyut,5
jyutping-wong/hyut6.wav,hyut,6
jyutping-wong/hyut7.wav,hyut,7
jyutping-wong/jaa1.wav,jaa,1
jyutping-wong/jaa2.wav,jaa,2
jyutping-wong/jaa3.wav,jaa,3
jyutping-wong/jaa4.wav,jaa,4
jyutping-wong/jaa5.wav,jaa,5
jyutping-wong/jaa6.wav,jaa,6
jyutping-wong/jaa7.wav,jaa,7
jyutping-wong/jaai1.wav,jaai,1
jyutping-wong/jaai2.wav,jaai,2
jyutping-wong/jaai3.wav,jaai,3
jyutping-wong/jaai4.wav,jaai,4
jyutping-wong/jaai5.wav,jaai,5
jyutping-wong/jaai6.wav,jaai,6
jyutping-wong/jaai7.wav,jaai,7
jyutping-wong/jaak1.wav,jaak,1
jyutping-wong/jaak2.wav,jaak,2
jyutping-wong/jaak3.wav,jaak,3
jyutping-wong/jaak4.wav,jaak,4
jyutping-wong/jaak5.wav,jaak,5
jyutping-wong/jaak6.wav,jaak,6
jyutping-wong/jaak7.wav,jaak,7
jyutping-wong/jaang1.wav,jaang,1
jyutping-wong/jaang2.wav,jaang,2
jyutping-wong/jaang3.wav,jaang,3
jyutping-wong/jaang4.wav,jaang,4
jyutping-wong/jaang5.wav,jaang,5
jyutping-wong/jaang6.wav,jaang,6
jyutping-wong/jaang7.wav,jaang,7
jyutping-wong/jaap1.wav,jaap,1
jyutping-wong/jaap2.wav,jaap,2
jyutping-wong/jaap3.wav,jaap,3
jyutping-wong/jaap4.wav,jaap,4
jyutping-wong/jaap5.wav,jaap,5
jyutping-wong/jaap6.wav,jaap,6
jyutping-wong/jaap7.wav,jaap,7
jyutping-wong/jaau1.wav,jaau,1
jyutping-wong/jaau2.wav,jaau,2
jyutping-wong/jaau3.wav,jaau,3
jyutping-wong/jaau4.wav,jaau,4
jyutping-wong/jaau5.wav,jaau,5
jyutping-wong/jaau6.wav,jaau,6
jyutping-wong/jaau7.wav,jaau,7
jyutping-wong/jai1.wav,jai,1
jyutping-wong/jai2.wav,jai,2
jyutping-wong/jai3.wav,jai,3
jyutping-wong/jai4.wav,jai,4
jyutping-wong/jai5.wav,jai,5
jyutping-wong/jai6.wav,jai,6
jyutping-wong/jai7.wav,jai,7
jyutping-wong/jam1.wav,jam,1
jyutping-wong/jam2.wav,jam,2
jyutping-wong/jam3.wav,jam,3
jyutping-wong/jam4.wav,jam,4
jyutping-wong/jam5.wav,jam,5
jyutping-wong/jam6.wav,jam,6
jyutping-wong/jam7.wav,jam,7
jyutping-wong/jan1.wav,jan,1
jyutping-wong/jan2.wav,jan,2
jyutping-wong/jan3.wav,jan,3
jyutping-wong/jan4.wav,jan,4
jyutping-wong/jan5.wav,jan,5
jyutping-wong/jan6.wav,jan,6
jyutping-wong/jan7.wav,jan,7
jyutping-wong/jap1.wav,jap,1
jyutping-wong/jap2.wav,jap,2
jyutping-wong/jap3.wav,jap,3
jyutping-wong/jap4.wav,jap,4
jyutping-wong/jap5.wav,jap,5
jyutping-wong/jap6.wav,jap,6
jyutping-wong/jap7.wav,jap,7
jyutping-wong/jat1.wav,jat,1
jyutping-wong/jat2.wav,jat,2
jyutping-wong/jat3.wav,jat,3
jyutping-wong/jat4.wav,jat,4
jyutping-wong/jat5.wav,jat,5
jyutping-wong/jat6.wav,jat,6
jyutping-wong/jat7.wav,jat,7
jyutping-wong/jau1.wav,jau,1
jyutping-wong/jau2.wav,jau,2
jyutping-wong/jau3.wav,jau,3
jyutping-wong/jau4.wav,jau,4
jyutping-wong/jau5.wav,jau,5
jyutping-wong/jau6.wav,jau,6
jyutping-wong/jau7.wav,jau,7
jyutping-wong/je1.wav,je,1
jyutping-wong/je2.wav,je,2
jyutping-wong/je3.wav,je,3
jyutping-wong/je4.wav,je,4
